Column Name,Explanation
time,Date and Time
PriceUSD,BTC Price in USD
HashRate,Network HashRate
TxCnt,Transaction Count
TxTfrCnt,Transfer Transaction Count
TxTfrValAdjNtv,Adjusted Native Value of Transfers
TxTfrValAdjUSD,Adjusted USD Value of Transfers
RevUSD,Revenue in USD
SplyCur,Current Supply
ROI1yr,1-Year ROI
VtyDayRet30d,Volatility (30-Day)
Date,time,PriceUSD,HashRate,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,RevUSD,SplyCur,ROI1yr,VtyDayRet30d
2009-01-03,,,0,0,0,,,0,,
2009-01-04,,,0,0,0,,,0,,
2009-01-05,,,0,0,0,,,0,,
2009-01-06,,,0,0,0,,,0,,
2009-01-07,,,0,0,0,,,0,,
2009-01-08,,,0,0,0,,,0,,
2009-01-09,,0.000000944495122962963,0,0,0,,,950,,
2009-01-10,,0.00000303232644740741,0,0,0,,,4000,,
2009-01-11,,0.00000462305507555556,1,1,10,,,8650,,
2009-01-12,,0.00000467276534518519,6,6,24,,,13350,,
2009-01-13,,0.00000611436316444444,0,0,0,,,19500,,
2009-01-14,,0.00000641262478222222,1,1,61,,,25950,,
2009-01-15,,0.00000626349397333333,8,7,351,,,32250,,
2009-01-16,,0.00000536870912,2,2,200,,,37650,,
2009-01-17,,0.00000541841938962963,0,0,0,,,43100,,
2009-01-18,,0.00000531899885037037,1,1,150,,,48450,,
2009-01-19,,0.00000571668100740741,2,2,775,,,54200,,
2009-01-20,,0.00000566697073777778,1,1,400,,,59900,,
2009-01-21,,0.00000507044750222222,2,2,600,,,65000,,
2009-01-22,,0.0000045236345362963,1,1,150,,,69550,,
2009-01-23,,0.00000417566264888889,1,1,300,,,73750,,
2009-01-24,,0.00000999176419555555,1,1,500,,,83800,,
2009-01-25,,0.00000949466149925926,1,1,50,,,93350,,
2009-01-26,,0.00000477218588444444,1,1,1000,,,98150,,
2009-01-27,,0.00000482189615407407,1,1,150,,,103000,,
2009-01-28,,0.00000556755019851852,0,0,0,,,108600,,
2009-01-29,,0.00000601494262518518,1,1,600,,,114650,,
2009-01-30,,0.00000581610154666667,0,0,0,,,120500,,
2009-01-31,,0.00000686001720888889,1,1,1000,,,127400,,
2009-02-01,,0.00000561726046814815,1,1,100,,,133050,,
2009-02-02,,0.00000636291451259259,1,1,50,,,139450,,
2009-02-03,,0.00000690972747851852,16,12,53.1,,,146400,,
2009-02-04,,0.00000591552208592593,0,0,0,,,152350,,
2009-02-05,,0.00000626349397333333,0,0,0,,,158650,,
2009-02-06,,0.00000606465289481481,0,0,0,,,164750,,
2009-02-07,,0.00000641262478222222,4,4,1150,,,171200,,
2009-02-08,,0.00000656175559111111,1,1,1000,,,177800,,
